,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
105,Ethiopia,Sub-Saharan Africa,0.16069358472050876,0.12231944999114588,0.3589563303893054,0.6280621937737153,0.07938904642718628,0.38361123060154967
106,South Africa,Sub-Saharan Africa,0.5007115626770803,0.6642278627761702,0.7786231017006677,0.4752332373398776,0.5321037423235713,0.37263625955420254
107,Sri Lanka,Southern Asia,0.44903631483260853,0.3391953740917753,0.38189490403082144,0.5983878097493017,0.7016712220941363,0.3627472637520447
108,India,Southern Asia,0.3113280842846867,0.4030134912016826,0.016974683810188962,0.3039960031403964,0.4300463178106732,0.3602699475745488
109,Myanmar,Southeastern Asia,0.24784594558180462,0.25879982316683664,0.10215272316432492,0.23583262022357346,0.43263607280899724,0.358241535214061
110,Egypt,Middle East and Northern Africa,0.43248760145449794,0.45513485030408773,0.23155133163009578,0.4377453677851513,0.7621447516246292,0.3507922773083648
111,Armenia,Central and Eastern Europe,0.4356730433656292,0.40694515242733004,0.46267740110125943,0.7072104973524478,0.6995712043083223,0.35034021125762504
112,Kenya,Sub-Saharan Africa,0.27654967976074885,0.217701972683853,0.566676351366562,0.6392589162508294,0.2811082872582053,0.3494358740468587
113,Ukraine,Central and Eastern Europe,0.35140658222330645,0.5653503457575121,0.6697986366384778,0.3325009089635036,0.7705609580240854,0.34219129289866856
114,Ghana,Sub-Saharan Africa,0.330175927769249,0.25879982316683664,0.42649079584135097,0.5760299186958274,0.23834532942262485,0.3312911914296033
115,Congo (Kinshasa),Sub-Saharan Africa,0.08851650337377459,0.019181195576179866,0.1625359706467676,0.49337393619830383,0.06979136048439992,0.33038103408095965
116,Georgia,Central and Eastern Europe,0.45653961186070446,0.45868605203282337,0.579829379641681,0.40006471709465447,0.6424100669561141,0.3258260262601351
117,Congo (Brazzaville),Sub-Saharan Africa,0.31949224066856396,0.34264210818552593,0.6151123849786123,0.8355990049147207,0.17674919923668794,0.32217693357538335
118,Senegal,Sub-Saharan Africa,0.2584849048000225,0.26460759679832596,0.4984475982584623,0.8379116320292926,0.33955074572305727,0.31829479114031045
119,Bulgaria,Central and Eastern Europe,0.5595441850509225,0.6053508988117405,0.5900736907775259,0.7401196290457682,0.8753929460358217,0.31783772983704084
120,Mauritania,Sub-Saharan Africa,0.2377084478536141,0.2737936961454613,0.4662348102765786,0.10129258534144835,0.1694154111929205,0.3141786632394493
121,Zimbabwe,Sub-Saharan Africa,0.28297336553113295,0.28243381893110187,0.6982269470575402,0.8600697472939527,0.3148619476564047,0.3123474077821793
122,Malawi,Sub-Saharan Africa,0.019433260106255568,0.06999752928877423,0.4101374267071601,0.8376801998529173,0.25856299351805534,0.3038628202616771
123,Sudan,Sub-Saharan Africa,0.367034657191157,0.212255667284923,0.5397534238457475,0.100441574265172,0.10355673698185602,0.29995615411179555
124,Gabon,Sub-Saharan Africa,0.5480992664201808,0.49781694553747147,0.8043059882041359,0.7485386574542956,0.4154193370946539,0.2958139149179623
125,Mali,Sub-Saharan Africa,0.1750917964227744,0.03480733952350212,0.30863400316423867,0.4421947330056522,0.14976151713430155,0.28473867287307253
126,Haiti,Latin America and Caribbean,0.16499102497994034,0.1975500696809565,0.5034775215460171,0.009432315576802557,0.1569680468933648,0.27431649773780675
127,Botswana,Sub-Saharan Africa,0.5543690045209572,0.4879914776909311,0.8113090817217095,0.8469668875126193,0.4822227369958642,0.26175908374264356
128,Comoros,Sub-Saharan Africa,0.2589092278121857,0.1657859216983577,0.6870847074586262,0.3716325464355123,0.25702138828675497,0.2575608027212508
129,Ivory Coast,Sub-Saharan Africa,0.28495216773592136,0.25274410493135885,0.5227595572467149,0.7816647597838514,0.24937479834719126,0.24820867410679426
130,Cambodia,Southeastern Asia,0.2597720928881958,0.27018905474910415,0.34010030765979593,0.7223880556422441,0.37778096489491786,0.2461001137962907
131,Angola,Sub-Saharan Africa,0.4315731235475385,0.3437748800486965,0.6168044588622419,0.19154524916972956,0.14072130429726273,0.23647410926247314
132,Niger,Sub-Saharan Africa,0.043082759907929424,0.08785125099441463,0.2990045626422603,0.7262120272334511,0.005353772190125726,0.2341212081135019
133,Chad,Sub-Saharan Africa,0.15481209250563432,0.03480733952350212,0.3574373443053859,0.5728764145281295,0.0,0.212141925243716
134,Burkina Faso,Sub-Saharan Africa,0.1250535686874944,0.1335137124182628,0.3409843182907085,0.7202687461596063,0.13438940827141577,0.20644090379125446
135,Uganda,Sub-Saharan Africa,0.13253255629437122,0.10301823711592029,0.3011894630712389,0.8437096835152902,0.2718843225373471,0.20644090379125446
136,Yemen,Middle East and Northern Africa,0.24012467002700355,0.2203430398925696,0.5147661020305807,0.14028630435999526,0.19172977126256147,0.20287164036145933
137,Madagascar,Sub-Saharan Africa,0.09020250849374933,0.1280579620650308,0.42328982205970306,0.32044753007388327,0.04591362308028038,0.1959575961265887
138,Tanzania,Sub-Saharan Africa,0.2118722685648381,0.15743996318403927,0.41195365718265264,0.8607750340121533,0.14629308529615223,0.1890256425238419
139,Liberia,Sub-Saharan Africa,0.1600936784065533,0.16168624276825583,0.3547129695927005,0.15514830916769407,0.1750114873693462,0.1784735720798567
140,Guinea,Sub-Saharan Africa,0.16444393733852525,0.1530348044573238,0.33003334722539296,0.6971970196311342,0.19055860084899806,0.1748666330091151
