,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
16,Belgium,Western Europe,0.40126377333452895,0.2335483870967742,0.5183169631006104,1.0,0.9959986662220741,0.8708071845920795
17,Ireland,Western Europe,0.6049729752475035,0.21109677419354841,0.9627024157154234,0.8800101150587938,0.9335334000222297,0.866046310322441
18,Luxembourg,Western Europe,0.9999999999999999,0.4167741935483871,0.8054154499601807,1.0,0.9841058130487941,0.8582557887903051
19,Mexico,Latin America and Caribbean,0.08132569349511096,0.09961290322580646,0.7657286965755243,0.7301808066759388,0.7864843836834502,0.8381302748322872
20,Singapore,Southeastern Asia,0.5427311614831548,0.239741935483871,0.8752322803291743,0.649260336325705,1.0,0.8296905431724735
21,United Kingdom,Western Europe,0.3922448607279732,0.15225806451612903,0.8616936554287231,0.9871033000379315,0.9944425919751028,0.8266608959099762
22,Chile,Latin America and Caribbean,0.12948448890876546,0.12774193548387097,0.8831961773294399,0.6858009862182324,0.9385350672446371,0.822332828392123
23,Panama,Latin America and Caribbean,0.13533312955582702,0.07096774193548387,0.9603132466153437,0.8473890504488557,0.7533622318550629,0.8214672148885522
24,Argentina,Latin America and Caribbean,0.12027410228289061,0.1249032258064516,0.935890629147863,0.6171450246554557,0.922752028453929,0.8104306427180263
25,Czech Republic,Central and Eastern Europe,0.17482555922282134,0.2658064516129032,0.5326519777010883,1.0,0.9881071468267202,0.7987448604198226
26,United Arab Emirates,Middle East and Northern Africa,0.3640484402811717,0.5814193548387095,0.6319352269710645,0.8661019092173472,0.8921862843169945,0.7937675827742912
27,Uruguay,Latin America and Caribbean,0.14524522250842264,0.049032258064516124,0.931377754181046,0.42243014287520547,0.9520951428253863,0.7877082882492967
28,Malta,Western Europe,0.23913688191546625,0.08903225806451613,0.9682771436156092,0.9238841825768112,1.0,0.7753732958234147
29,Colombia,Latin America and Caribbean,0.053742641635880196,0.04619354838709677,0.9182373241306079,0.8481476798583891,0.7468044903856842,0.7738584721921662
30,France,Western Europe,0.3527054826138239,0.12851612903225806,0.8039554021767985,0.9939309647237324,0.9913304434811605,0.7732092620644881
31,Thailand,Southeastern Asia,0.05477525563715986,0.10116129032258066,0.45739315104857975,0.8239979769882411,0.841836167611426,0.7723436485609176
32,Saudi Arabia,Middle East and Northern Africa,0.18844058533921262,0.4929032258064516,0.6872843111229094,0.7684915918573776,0.8553962431921751,0.7517853278511144
33,Qatar,Middle East and Northern Africa,0.5469514176943513,1.0,0.46031324661534373,0.47363762801871284,0.8866288762920974,0.7509197143475437
34,Spain,Western Europe,0.25215759553518824,0.14606451612903226,0.921290151314043,0.9586546971804273,0.9992219628765144,0.7478900670850466
35,Algeria,Middle East and Northern Africa,0.03523425269060843,0.09858064516129032,0.8916910007963899,0.514730054368441,0.6900077803712349,0.7465916468296905
36,Guatemala,Latin America and Caribbean,0.03710132461225181,0.027612903225806455,0.8232014865941066,0.7220887596409153,0.6652217405801933,0.7398831421770178
37,Suriname,Latin America and Caribbean,0.05118003876712759,0.0990967741935484,0.950225643748341,0.76128461246681,0.7701456040902522,0.7279809565029214
38,Kuwait,Middle East and Northern Africa,0.26319203807739433,0.6139354838709677,0.35837536501194583,0.8371475534201542,0.8879626542180727,0.7214888552261414
39,Bahrain,Middle East and Northern Africa,0.2147859633061594,0.6216774193548387,0.6535704804884521,0.4504994310279428,0.9100811381571634,0.7169443843323955
40,Trinidad and Tobago,Latin America and Caribbean,0.1528397630414364,0.6787096774193547,1.0,0.8547224680743457,0.8511726130932533,0.7061242155377623
41,Slovakia,Central and Eastern Europe,0.15600382765861207,0.16593548387096774,0.648792142288293,1.0,0.9791041458263867,0.6866479117074225
42,El Salvador,Latin America and Caribbean,0.033827296032601886,0.030709677419354837,0.8997876294133262,0.7019850802882792,0.7103478937423586,0.6844838779484959
43,Malaysia,Southeastern Asia,0.09169131108578168,0.2030967741935484,0.701088399256703,0.8843090150461499,0.9024119150828054,0.670850465267258
44,Nicaragua,Latin America and Caribbean,0.01755231524799418,0.02503225806451613,0.8918237324130607,0.9205967884688329,0.6504390352339668,0.6680372213806538
45,Uzbekistan,Central and Eastern Europe,0.021977784990427275,0.08258064516129032,0.702813910273427,0.4459476545707422,0.7892630876958987,0.6669552045011902
46,Italy,Western Europe,0.2947601252503165,0.152,0.6754711972391823,0.9868504235680868,0.9959986662220741,0.6647911707422636
47,Ecuador,Latin America and Caribbean,0.05555876384870208,0.06735483870967743,0.9060260153968676,0.8597799974712352,0.77081249305324,0.6645747673663709
48,Belize,Latin America and Caribbean,0.043619010661215894,0.030451612903225806,0.9710645075657021,0.9877354912125427,0.7528064910525731,0.6602466998485177
49,Japan,Eastern Asia,0.3703225560023844,0.24567741935483872,0.7402442261746747,0.9146541914274875,1.0,0.6526725816922745
50,Kazakhstan,Central and Eastern Europe,0.0714703889744098,0.3785806451612903,0.8999203610299973,0.4114300164369706,0.7984883850172281,0.6522397749404889
51,Moldova,Central and Eastern Europe,0.019137359032062994,0.051096774193548376,0.6803822670560127,0.4086483752686812,0.719239746582194,0.6474789006708506
52,Russia,Central and Eastern Europe,0.08137972502813916,0.3016774193548387,0.8348818688611628,0.6674674421545075,0.8246082027342447,0.6386063622592513
53,Poland,Central and Eastern Europe,0.1168252545620371,0.21316129032258063,0.5797717016193258,0.9969654823618663,0.9432032899855507,0.6340618913655052
54,South Korea,Eastern Asia,0.26276012834492196,0.32980645161290323,0.31391027342713024,0.6123403717284106,0.9456485495165055,0.6340618913655052
55,Bolivia,Latin America and Caribbean,0.026870846010197007,0.05058064516129032,0.9056278205468542,0.8743203944872928,0.6873402245192843,0.6312486474789007
56,Lithuania,Central and Eastern Europe,0.14151754401688693,0.11793548387096774,0.8575789753119192,0.9816664559362751,0.8982994331443814,0.6293010170958666
57,Belarus,Central and Eastern Europe,0.045582757924900213,0.16438709677419355,0.7758162994425273,0.6593753951194841,0.9013004334778261,0.6269205799610476
58,Slovenia,Central and Eastern Europe,0.20520353615579814,0.1901935483870968,0.7486063180249536,1.0,0.9758808491719462,0.6195628651806968
59,Peru,Latin America and Caribbean,0.056952121817247174,0.04619354838709677,0.8221396336607378,0.8051586799848274,0.7072357452484161,0.61415278078338
60,Turkmenistan,Central and Eastern Europe,0.058726716963806345,0.3393548387096774,0.8283780196442792,0.3669237577443419,0.6253195509614317,0.5957584938325036
61,Mauritius,Sub-Saharan Africa,0.09038239502165131,0.07922580645161291,0.9762410406158746,0.43671766342141866,0.9190841391574969,0.593594460073577
62,Libya,Middle East and Northern Africa,0.03608786919600521,0.21858064516129033,0.8298380674276611,0.04817296750537364,0.7153495609647661,0.5864531486691194
63,Latvia,Central and Eastern Europe,0.13338200889798887,0.10322580645161292,0.8881072471462701,0.9723100265520292,0.901189285317328,0.5745509629950225
64,Paraguay,Latin America and Caribbean,0.04843655047770233,0.02683870967741936,0.8724449163790815,0.7337210772537615,0.8044903856841169,0.569790088725384
65,Romania,Central and Eastern Europe,0.08928119336864859,0.10090322580645161,0.7451552959915051,0.9465166266278922,0.8403912415249528,0.5676260549664573
66,Estonia,Central and Eastern Europe,0.17265153031953878,0.4209032258064516,0.9429254048314308,1.0,0.9493164388129376,0.5652456178316383
67,Jamaica,Latin America and Caribbean,0.04385877019580258,0.06916129032258064,0.9291213166976373,0.8795043621191048,0.7523618984105813,0.5637307942003895
68,Croatia,Central and Eastern Europe,0.11614155495131522,0.1150967741935484,0.7131669763737722,0.9868504235680868,0.9540958097143493,0.5589699199307507
69,Somalia,Sub-Saharan Africa,0.0001324540846894427,0.0007741935483870968,0.6215821608707193,0.0,0.17828164943870178,0.5485825578879031
70,Turkey,Middle East and Northern Africa,0.10133486536511717,0.1272258064516129,0.7624104061587469,0.020482994057403003,0.8339446482160721,0.537545985717377
71,Indonesia,Southeastern Asia,0.0315458900691118,0.04980645161290322,0.7764799575258827,0.767606524212922,0.7183505612982105,0.5213157325254274
72,Jordan,Middle East and Northern Africa,0.03674692486730908,0.07045161290322581,0.7182107778072737,0.2785434315336958,0.8849616538846283,0.5189352953906081
73,Azerbaijan,Central and Eastern Europe,0.03460266504273731,0.08748387096774193,0.7848420493761614,0.6943987861929448,0.7568078248304991,0.5163384548798962
74,Philippines,Southeastern Asia,0.02556842427003074,0.03148387096774193,0.8618263870453944,0.8250094828676191,0.7223518950761365,0.5137416143691842
75,China,Eastern Asia,0.0749700229750331,0.2007741935483871,0.025882665250862746,0.7148817802503478,0.8392797599199734,0.5063838995888337
76,Bhutan,Southern Asia,0.025466025795681198,0.04541935483870967,0.4802229891160074,0.95372360601846,0.7632544181393799,0.49578013417009315
77,Kyrgyzstan,Central and Eastern Europe,0.008062538821384174,0.04103225806451613,0.8352800637111761,0.7445947654570741,0.7180171168167166,0.49339969703527364
78,Serbia,Central and Eastern Europe,0.05263834809099502,0.15870967741935482,0.707061322006902,0.5127070426096851,0.9095253973546737,0.49166847002813263
79,Bosnia and Herzegovina,Central and Eastern Europe,0.045314060572762035,0.20051612903225807,0.7460844173082026,0.19863446706283977,0.9303101033677894,0.4886388227656351
80,Montenegro,Central and Eastern Europe,0.06487490489853953,0.15870967741935482,0.8632864348287763,0.5918573776710077,0.932866511059242,0.48820601601384994
81,Dominican Republic,Latin America and Caribbean,0.06729746064731702,0.05935483870967742,0.9453145739315105,0.9183209002402326,0.688007113482272,0.48690759575849385
82,Morocco,Middle East and Northern Africa,0.02514060058117061,0.04567741935483871,0.8987257764799574,0.8874699709192058,0.6412137379126376,0.4860419822549231
83,Hungary,Central and Eastern Europe,0.12221776180257278,0.1287741935483871,0.6031324661534376,1.0,0.9513171057019008,0.48474356199956703
84,Pakistan,Southern Asia,0.010445201054004438,0.02270967741935484,0.1687018847889567,0.6211910481729677,0.6258752917639214,0.4819303181129626
85,Lebanon,Middle East and Northern Africa,0.0707021368494602,0.10916129032258065,0.6979028404565966,0.29017574914654193,0.780926975658553,0.48128110798528456
